,Topic,Time Queried,Title,Video IDs,Published At,Duration,View Count,Like Count,Dislike Count
11,Economics,2020-08-21 22:08:50.257079,Basics Of Economics in Hindi (अर्थव्यवस्था की आधारभूत  जानकारी ) - Economics Online Lectures #2,vhSRO4mfeaM,2017-07-11T07:31:17Z,PT37M14S,1259801,17709,1321
12,Economics,2020-08-21 22:08:50.257084,Economics | অর্থনীতি সম্পর্কে ধারনা,wNastLhuXpk,2017-11-10T05:39:06Z,PT48M18S,159016,4312,129
13,Economics,2020-08-21 22:08:50.257089,Basics Of Economics | Part 1 | Vivek Guruji,x-RcUVILq0o,2018-03-27T12:18:00Z,PT16M58S,69072,2636,94
14,Economics,2020-08-21 22:08:50.257132,B.A. Economics/ B.A. अर्थशास्त्र से करना सही है या नहीं जरुर देखें,12-R12YrEUo,2020-02-09T11:17:07Z,PT8M16S,26999,1122,61
15,Economics,2020-08-21 22:08:50.257142,"Class 01 || परिवर्तन BATCH-01 || ECONOMICS || By Sachin Sir || अर्थशास्त्र:परिचय, प्रकार,क्षेत्र",GO8YDu1DFgg,2020-04-01T07:06:27Z,PT2H49M50S,91567,7600,118
16,Economics,2020-08-21 22:08:50.257152,Covid-19: Bill Gates predicts the end of the pandemic | The Economist,fwjt9EoWhcg,2020-08-19T12:10:32Z,PT8M23S,99344,2249,658
17,Economics,2020-08-21 22:08:50.257161,DEVELOPMENT- FULL CHAPTER  || CLASS 10 ECONOMICS CHAPTER 1,rhrZLY96FOE,2020-07-01T14:45:10Z,PT49M56S,205151,8811,245
18,Economics,2020-08-21 22:08:50.257166,KITE VICTERS Plus two Economics Class 14 (First Bell-ഫസ്റ്റ് ബെല്‍),g-PMmUIfYxM,2020-08-20T03:05:36Z,PT27M36S,22095,875,150
19,Economics,2020-08-21 22:08:50.257171,KITE VICTERS Plus two Economics Class 11 (First Bell-ഫസ്റ്റ് ബെല്‍),SoRLdn7M6Kw,2020-08-04T04:01:53Z,PT25M17S,46512,1381,247
20,Economics,2020-08-21 22:08:50.257176,KITE VICTERS Plus two Economics Class 13 (First Bell-ഫസ്റ്റ് ബെല്‍),Qb167KtKqPk,2020-08-17T03:32:06Z,PT26M5S,39475,1112,203
21,Economics,2020-08-21 22:08:50.257181,Economic Activities by Men and Women | People as Resource | Economics | Class 9,P9CGuzZ8_ek,2020-02-26T12:13:52Z,PT13M32S,55898,2109,77
22,Economics,2020-08-21 22:08:50.257186,How The Economic Machine Works by Ray Dalio,PHe0bXAIuk0,2013-09-22T18:07:47Z,PT31M,18502839,308734,8517
23,Economics,2020-08-21 22:08:50.257191,KITE VICTERS Plus two Economics Class 10 (First Bell-ഫസ്റ്റ് ബെല്‍),527_wN8HOtQ,2020-07-29T03:01:33Z,PT27M27S,50078,1283,152
24,Economics,2020-08-21 22:08:50.257196,Quality of Population : Education | People as Resource | Economics | Class 9 | Magnet Brains,YiDTYEIqiFA,2020-02-27T12:07:19Z,PT19M21S,51891,1894,70
25,Economics,2020-08-21 22:08:50.257202,KITE VICTERS Plus two Economics Class 09 (First Bell-ഫസ്റ്റ് ബെല്‍),k7VkfRVeRQY,2020-07-27T04:01:33Z,PT26M2S,49710,1407,163
26,Economics,2020-08-21 22:08:50.257207,KITE VICTERS Plus two Economics Class 12 (First Bell-ഫസ്റ്റ് ബെല്‍),hYNeO6UKb74,2020-08-06T03:03:02Z,PT26M36S,55392,1680,166
27,Economics,2020-08-21 22:08:50.257212,KITE VICTERS Plus two Economics Class 08 (First Bell-ഫസ്റ്റ് ബെല്‍),JfXNTdaJ7uw,2020-07-22T04:02:33Z,PT27M56S,63496,1556,188
28,Economics,2020-08-21 22:08:50.257217,"Introduction to economics | Supply, demand, and market equilibrium | Economics | Khan Academy",8JYP_wU1JTU,2012-06-28T19:26:53Z,PT9M59S,1992593,4290,205
29,Economics,2020-08-21 22:08:50.257222,Indian Economy : Function Of Money|| मुद्रा के कार्य || Economics by Nitin Sir||Economics 91 Study91,OQgp61cpclc,2020-08-21T15:30:13Z,PT39M2S,4681,828,8
30,Economics,2020-08-21 22:08:50.257227,How is the Stock Market at an All Time High?!?,5sPlNsESRs0,2020-08-13T13:29:54Z,PT17M24S,315863,10970,377
31,Economics,2020-08-21 22:08:50.257232,SECTORS OF INDIAN ECONOMY (FULL CHAPTER) || CLASS 10 ECONOMICS,X7x3AGvoqeM,2020-07-01T04:30:14Z,PT51M51S,116804,5844,156
32,Economics,2020-08-21 22:08:50.257238,💥 Subject Review: Economics ( অর্থনীতি) । ক্যারিয়ার গাইড লাইন। NEURON PLUS,5x6Dv2NYBvo,2018-11-25T14:58:15Z,PT7M18S,41367,1613,42
33,Economics,2020-08-21 22:08:50.257243,Introduction to microeconomics | PPC : production possibility curve | Economics | class 11 | part 4,0oQSRvCNqUc,2020-05-07T14:00:01Z,PT17M19S,90434,6621,84
34,Economics,2020-08-21 22:08:50.257248,KITE VICTERS Plus two Economics Class 07 (First Bell-ഫസ്റ്റ് ബെല്‍),WjZvwOICGQE,2020-07-16T04:02:44Z,PT25M7S,73346,1776,240
35,Economics,2020-08-21 22:08:50.257254,Adam Smith: The Grandfather Of Economics,NqUSDi-mvqw,2020-07-02T13:05:46Z,PT17M10S,213965,9468,157
36,Economics,2020-08-21 22:08:50.257259,Demand | Economics | class 11 | Part - 2,Y04B2RiLHPE,2020-06-11T16:30:08Z,PT15M44S,29994,1517,25
37,Economics,2020-08-21 22:08:50.257265,1. What is Economics? (অর্থনীতি কী?) [HSC],AWg25Gy5Hw4,2016-12-31T11:04:36Z,PT1M58S,112378,1973,48
38,Economics,2020-08-21 22:08:50.257270,How to prepare ECONOMICS for UPSC IAS exam | Civil Services | Dr. Vijay Agrawal | AFEIAS,sxl8V-qpVT0,2019-06-11T06:27:52Z,PT20M50S,152019,6649,139
39,Economics,2020-08-21 22:08:50.257274,CBSE: The Story of Village Palampur - L 1 | Economics | Unacademy Class 9 and 10 | Deepakshi Ma&#39;am,rxVVHZ781Ko,2020-06-05T13:30:12Z,PT30M47S,54379,1790,147
40,Economics,2020-08-21 22:08:50.257280,"Economics online class for Delhi government school students, Aug 18, 2020, 10:00 AM",ISX7eKJkrQU,2020-08-18T05:21:08Z,PT47M16S,54447,1825,117
41,Economics,2020-08-21 22:08:50.257284,An economist walks into a bar | Robert Litan | TEDxKC,4SkoG9FWP4w,2014-08-28T19:12:29Z,PT15M32S,378963,4480,171
42,Economics,2020-08-21 22:08:50.257289,"Economics online class for Delhi government school students, Aug 11, 2020, 10:00 AM",sxtzD8JldWo,2020-08-11T05:19:02Z,PT45M,58286,1744,104
43,Economics,2020-08-21 22:08:50.257294,Elon Musk&#39;s Basic Economics,h97fXhDN5qE,2017-10-24T14:30:00Z,PT10M22S,5330641,122952,3508
44,Economics,2020-08-21 22:08:50.257299,Economics,UQLQQsjJYTY,2018-08-13T18:39:01Z,PT3M31S,112631,1406,61
45,Economics,2020-08-21 22:08:50.257304,"Current News Revision for ECONOMICS (February-April, 2020)",u0a5nqB6WyU,2020-06-30T18:30:12Z,PT1H10M7S,35791,1955,30
46,Economics,2020-08-21 22:08:50.257310,Development - ep02 - BKP | Class 10 NCERT economics chapter 1 in hindi | summary / explanation CBSE,0QWcnhKTG7s,2018-04-28T21:15:02Z,PT5M25S,1210702,26637,706
47,Economics,2020-08-21 22:08:50.257315,Micro Economics - 1: Part 1/2 (Kannada Medium) A Simple Economy || By  Vishnumoorthy Mayya,m-3U83XjjPI,2020-05-27T06:30:13Z,PT35M55S,261147,-1,-1
48,Economics,2020-08-21 22:08:50.257320,Development - ep01 - BKP | Class 10 NCERT economics chapter 1 in hindi | summary / explanation CBSE,udrPG2BYP0o,2018-04-29T05:31:52Z,PT4M26S,1915298,62635,1578
49,Economics,2020-08-21 22:08:50.257324,MONEY &amp; CREDIT - FULL CHAPTER || CLASS 10 CBSE ECONOMICS,oOr1ydFIA2Q,2020-08-01T10:50:46Z,PT56M54S,43088,2510,61
50,Economics,2020-08-21 22:08:51.837277,An Economic Hit Man Confesses and Calls to Action | John Perkins | TEDxTraverseCity,btF6nKHo2i0,2016-06-24T15:13:18Z,PT18M36S,544287,12627,492
51,Economics,2020-08-21 22:08:51.837312,Development - ep01 - BKP | Class 10 NCERT economics chapter 1 in hindi | summary / explanation CBSE,udrPG2BYP0o,2018-04-29T05:31:52Z,PT4M26S,1915298,62635,1578
52,Economics,2020-08-21 22:08:51.837324,Covid-19: what will happen to the global economy? | The Economist,pnKsrKuUfBc,2020-07-03T14:00:29Z,PT10M6S,858714,10389,595
53,Economics,2020-08-21 22:08:51.837334,How to Compare Different Countries or States | Development | Economics | Class 10th,kBbl4q8V5ts,2019-07-29T05:00:12Z,PT11M51S,129500,3298,109
54,Economics,2020-08-21 22:08:51.837344,CBSE: The Story of Village Palampur - L 1 | Economics | Unacademy Class 9 and 10 | Deepakshi Ma&#39;am,rxVVHZ781Ko,2020-06-05T13:30:12Z,PT30M47S,54379,1790,147
55,Economics,2020-08-21 22:08:51.837356,The Economics of Andrew Yang,M3uVBspcZUc,2019-10-19T14:38:30Z,PT7M15S,394054,22043,687
56,Economics,2020-08-21 22:08:51.837366,Money and Credit Sprint SST | Full Chapter | CBSE Class 10 Economics Chapter 3 | NCERT | Vedantu,Ws5QpLEw1XU,2019-12-20T15:30:10Z,PT25M15S,141671,3642,222
57,Economics,2020-08-21 22:08:51.837388,The Economics of Stimulus Packages,I2tuh_Pfknk,2020-05-10T14:24:31Z,PT16M13S,249805,8947,361
58,Economics,2020-08-21 22:08:51.837409,The 5 Best Books For Learning Economics,2LizBBpmysY,2020-04-06T12:51:14Z,PT12M13S,13218,572,13
59,Economics,2020-08-21 22:08:51.837424,Economic Update: Capitalism&#39;s Definition is NOT Innocent,iCu459N3JuQ,2020-08-17T12:02:29Z,PT29M41S,28152,2329,23
60,Economics,2020-08-21 22:08:51.837437,Organisation of Production | The Story of Village Palampur | Economics | Class 9,ELBFibhv0Vg,2020-02-24T11:16:41Z,PT10M37S,155377,5300,138
61,Economics,2020-08-21 22:08:51.837450,How to get migration right | The Economist,q2ZRT0TmVB0,2019-11-27T18:13:39Z,PT10M47S,180910,5289,676
62,Economics,2020-08-21 22:08:51.837461,The Economics of Foreign Exchange,ig_EO805rpA,2019-10-24T12:06:55Z,PT14M36S,479670,13803,318
63,Economics,2020-08-21 22:08:51.837473,MONEY &amp; CREDIT - FULL CHAPTER || CLASS 10 CBSE ECONOMICS,oOr1ydFIA2Q,2020-08-01T10:50:46Z,PT56M54S,43088,2510,61
64,Economics,2020-08-21 22:08:51.837484,Covid-19: how bad will it be for the economy? | The Economist,wUUWoN4LKuE,2020-04-03T18:00:17Z,PT6M33S,963205,12459,381
65,Economics,2020-08-21 22:08:51.837495,The economic fallout of coronavirus,4fK_ZEMrtw4,2020-03-22T14:56:01Z,PT8M9S,201829,1861,94
66,Economics,2020-08-21 22:08:51.837507,Black Market Economics - What Drives the Underground Economy?,wDzZD_YF_Wk,2020-07-23T13:24:41Z,PT16M28S,248643,10969,154
67,Economics,2020-08-21 22:08:51.837520,Specialization and Trade: Crash Course Economics #2,NI9TLDIPVcs,2015-07-16T02:00:03Z,PT9M4S,2038114,28765,705
68,Economics,2020-08-21 22:08:51.837533,The new scramble for Africa | The Economist,BV61lqlLnds,2019-03-08T18:52:04Z,PT4M11S,245558,4764,437
69,Economics,2020-08-21 22:08:51.837546,A Day in the Life of a Princeton Economic Student,PEydjzP-eX0,2019-12-04T23:55:48Z,PT11M51S,127665,3729,79
70,Economics,2020-08-21 22:08:51.837557,What causes an economic recession? - Richard Coffin,SwaCg7Gwtzw,2019-10-15T15:00:26Z,PT5M5S,575775,15537,269
71,Economics,2020-08-21 22:08:51.837569,Intro to Economics: Crash Course Econ #1,3ez10ADR_gM,2015-07-08T22:34:19Z,PT12M9S,4875513,63049,2714
72,Economics,2020-08-21 22:08:51.837589,The Economics Of The Art Market: Why This Painting Isn&#39;t Worth $450 Million,V5sOuET8UWA,2020-05-31T17:35:37Z,PT17M38S,263844,10382,222
73,Economics,2020-08-21 22:08:51.837604,Watch President Donald Trump&#39;s full speech at the Davos World Economic Forum,h2O3Z3IAkUc,2020-01-21T13:08:31Z,PT31M4S,173691,2847,374
74,Economics,2020-08-21 22:08:51.837616,Stockmarket v economy: the impact of covid-19 | The Economist,0TImic4N1ko,2020-07-24T14:00:27Z,PT9M4S,722948,11887,469
75,Economics,2020-08-21 22:08:51.837628,The Economics of Donald Trump,g9ffSJHEe0A,2019-11-03T13:06:02Z,PT12M38S,442090,16753,747
76,Economics,2020-08-21 22:08:51.837641,Economic Growth and Development - Outcomes Of Democracy | Class 10 Civics,wrAGUmyPkEk,2019-10-10T10:52:15Z,PT8M19S,34594,1054,33
77,Economics,2020-08-21 22:08:51.837654,People as Resource - ep01 - BKP | Class 9 economics chapter 2 full explanation in hindi NCERT CBSE,blSJd8btIF4,2018-06-26T05:46:09Z,PT3M58S,664996,17566,590
78,Economics,2020-08-21 22:08:51.837668,Economic Schools of Thought: Crash Course Economics #14,tZvjh1dxz08,2015-11-06T21:41:34Z,PT10M5S,1193806,18671,1488
79,Economics,2020-08-21 22:08:51.837681,Covid 19 pandemic and economic performance of States - Report by Department of Economic Affairs,Bp_M07PVQZs,2020-08-19T11:12:55Z,PT12M41S,67746,3951,76
80,Economics,2020-08-21 22:08:51.837694,Why YOU should learn economics!,CE5eJbaHL8s,2018-08-28T04:00:19Z,PT4M53S,166659,1838,49
81,Economics,2020-08-21 22:08:51.837707,"What is economic value, and who creates it? | Mariana Mazzucato",uXrCeiQxWyc,2020-01-10T16:44:17Z,PT18M56S,133291,3463,137
82,Economics,2020-08-21 22:08:51.837719,Covid-19: why the economy could fare worse than you think | The Economist,f9v6givfTEA,2020-05-27T14:00:21Z,PT8M47S,1932334,25680,1389
83,Economics,2020-08-21 22:08:51.837732,The Economics of Real Estate,f4o9aPFI3I0,2020-05-03T13:58:04Z,PT18M13S,547687,16032,350
84,Economics,2020-08-21 22:08:51.837746,UK to suffer worst economic downturn of any developed nation warns leading forecaster- BBC News,eVB4AyBcV0k,2020-06-10T21:31:21Z,PT8M22S,132083,1526,204
85,Economics,2020-08-21 22:08:51.837758,Economic Survey 2019-2020 | Detailed Explanation of Key Highlights and Policies | Volume - 1,10HvNhyhU-Y,2020-02-01T14:14:30Z,PT2H24M31S,73311,2557,72
86,Economics,2020-08-21 22:08:51.837772,The Biggest Wealth Transfer in History is Upon Us - Here is What it Means,iNlBizfi-jM,2020-08-06T12:55:59Z,PT14M45S,562915,15481,417
87,Economics,2020-08-21 22:08:51.837802,The Economics of Nuclear Energy,UC_BCz0pzMw,2020-06-06T14:00:07Z,PT16M11S,1022716,43470,1793
88,Economics,2020-08-21 22:08:51.837823,Economic Systems and Macroeconomics: Crash Course Economics #3,B43YEW2FvDs,2015-07-30T18:40:24Z,PT10M18S,2156158,24749,1026
89,Economics,2020-08-21 22:08:51.837839,Farming in Palampur | The Story of Village Palampur | Economics | Class 9 | Magnet Brains,-o-9bHKfNSA,2020-02-24T11:41:21Z,PT21M24S,149016,4741,152
90,Economics,2020-08-21 22:08:51.837852,Basic Economics - Thomas Sowell Audible Audio Edition,dQiBD-crrvA,2016-01-24T11:13:45Z,PT9H23M42S,543363,8926,317
91,Economics,2020-08-21 22:08:51.837866,The Economics of CHAZ / CHOP: Anarchy at its Finest,i8l-UxhFew0,2020-07-01T20:15:01Z,PT12M56S,503263,35479,1544
92,Economics,2020-08-21 22:08:51.837879,Housing Market Update | WE&#39;RE SCREWED (economic crisis 2020),zHi2EhBMmXs,2020-08-20T21:03:42Z,PT16M9S,8578,459,16
93,Economics,2020-08-21 22:08:51.837893,How the U.S. Economy Just Lost 33% of its Value,Im0rzTWplwU,2020-08-02T13:02:22Z,PT19M10S,984532,33909,1244
94,Economics,2020-08-21 22:08:51.837907,Special Economic Batch 2020 By Appa hatnure sir Lokseva Academy Pune,uNTQoD2saNI,2020-08-15T11:51:04Z,PT14M18S,5315,344,12
95,Economics,2020-08-21 22:08:51.837921,Micro Economics Chapter-2: Part 9/9 (Kannada)Theory of Consumer Behaviour. By Vishnumurthy Mayya.M.,p0XjmKgdtnQ,2020-08-14T05:30:10Z,PT32M34S,33112,-1,-1
96,Economics,2020-08-21 22:08:51.837934,EPISODE 13 - Money and banking  | Types of money | Macro economics | Class 12 Boards - new session,1qDaoUtDc9E,2020-07-27T11:30:48Z,PT21M40S,16508,1151,27
97,Economics,2020-08-21 22:08:51.837948,The Economics of the Coronavirus,of_Q51IUvQQ,2020-03-24T00:53:21Z,PT6M,76300,2841,47
98,Economics,2020-08-21 22:08:51.837960,What causes economic bubbles? - Prateek Singh,I5ZR0jMlxX0,2015-05-04T15:14:07Z,PT4M17S,616510,11390,190
99,Economics,2020-08-21 22:08:51.837972,The Economics of China’s Enormous Belt &amp; Road Initiative,9ZgNwysabko,2020-05-14T13:54:36Z,PT17M37S,382548,13298,607
100,Economics,2020-08-21 22:08:53.694017,Why it&#39;s time for &#39;Doughnut Economics&#39; | Kate Raworth | TEDxAthens,1BHOflzxPjI,2014-12-16T21:22:05Z,PT16M53S,210402,3646,96
101,Economics,2020-08-21 22:08:53.694044,The Economics of Healthcare: Crash Course Econ #29,cbBKoyjFLUY,2016-04-07T01:05:48Z,PT10M26S,744852,10570,514
102,Economics,2020-08-21 22:08:53.694051,Economic Systems and Macroeconomics: Crash Course Economics #3,B43YEW2FvDs,2015-07-30T18:40:24Z,PT10M18S,2156158,24749,1026
103,Economics,2020-08-21 22:08:53.694057,Economist Destroys China - Calls Coronavirus An Act of War,jsV_YXq-1x4,2020-04-10T14:13:40Z,PT1H32M33S,655679,21096,596
104,Economics,2020-08-21 22:08:53.694063,America In Crisis: Economic Turning Point | NBC News,L8o9nIPfaI0,2020-07-03T02:00:10Z,PT51M,1150844,6571,964
105,Economics,2020-08-21 22:08:53.694070,What causes economic bubbles? - Prateek Singh,I5ZR0jMlxX0,2015-05-04T15:14:07Z,PT4M17S,616510,11390,190
106,Economics,2020-08-21 22:08:53.694083,The Economics of CHAZ / CHOP: Anarchy at its Finest,i8l-UxhFew0,2020-07-01T20:15:01Z,PT12M56S,503263,35479,1544
107,Economics,2020-08-21 22:08:53.694091,Why Amazon is Begging For Regulations: The Twisted Economics of Amazon,KPGZgujnVek,2020-06-25T13:53:48Z,PT16M45S,339315,14043,218
108,Economics,2020-08-21 22:08:53.694097,Economics at Cambridge,3zCg7XemfJI,2020-06-04T14:15:10Z,PT3M59S,6821,245,4
109,Economics,2020-08-21 22:08:53.694103,The Economics of Donald Trump,g9ffSJHEe0A,2019-11-03T13:06:02Z,PT12M38S,442090,16753,747
110,Economics,2020-08-21 22:08:53.694109,How the U.S. Economy Just Lost 33% of its Value,Im0rzTWplwU,2020-08-02T13:02:22Z,PT19M10S,984532,33909,1244
111,Economics,2020-08-21 22:08:53.694115,The 2008 Financial Crisis: Crash Course Economics #12,GPOv72Awo68,2015-10-21T22:32:47Z,PT11M25S,2481049,37777,1419
112,Economics,2020-08-21 22:08:53.694121,Demand | Economics | class 11 | Part - 2,Y04B2RiLHPE,2020-06-11T16:30:08Z,PT15M44S,29994,1517,25
113,Economics,2020-08-21 22:08:53.694127,Economics,UQLQQsjJYTY,2018-08-13T18:39:01Z,PT3M31S,112631,1406,61
114,Economics,2020-08-21 22:08:53.694133,"Current News Revision for ECONOMICS (November, 2019- January, 2020)",3fx3oNx4D5U,2020-06-24T02:30:13Z,PT1H1M16S,28027,1426,18
115,Economics,2020-08-21 22:08:53.694139,Development L1 | CBSE Class 10 Economics Chapter 1 NCERT Solutions |SST Umang Vedantu Class 9 and 10,05Zp9AK1PhA,2020-07-03T15:00:09Z,PT10M15S,115358,4894,209
116,Economics,2020-08-21 22:08:53.694145,PM Modi doesn&#39;t know any economics: Subramanian Swamy | ThinkEdu2020,lpJfsCvD2iU,2020-01-11T10:19:42Z,PT18M44S,711860,15555,960
117,Economics,2020-08-21 22:08:53.694151,"Principles of economics, translated",VVp8UGjECt4,2007-02-26T01:53:45Z,PT5M21S,1327960,4664,171
118,Economics,2020-08-21 22:08:53.694157,1. Change the Goal - 1/7 Doughnut Economics,Mkg2XMTWV4g,2017-04-02T08:31:06Z,PT1M27S,170917,1185,18
119,Economics,2020-08-21 22:08:53.694163,The Economics of Uber,jzFTwBkIC5o,2018-07-13T15:00:05Z,PT9M42S,1715495,34659,1241
120,Economics,2020-08-21 22:08:53.694169,How to prepare ECONOMICS for UPSC IAS exam | Civil Services | Dr. Vijay Agrawal | AFEIAS,sxl8V-qpVT0,2019-06-11T06:27:52Z,PT20M50S,152019,6649,139
121,Economics,2020-08-21 22:08:53.694175,MA Economics Entrance Counselling | Tips to crack the MA Economics entrance| DSE | JNU | ISI |MSE,JnNeEyaQWG0,2019-07-12T12:38:11Z,PT41M51S,32815,1132,27
122,Economics,2020-08-21 22:08:53.694181,Behavioral Economics: Crash Course Economics #27,dqxQ3E1bubI,2016-03-12T16:37:54Z,PT10M34S,578947,11268,175
123,Economics,2020-08-21 22:08:53.694187,Understanding the Economic Shock of the Covid-19 Crisis,RK2IfGPSqO0,2020-05-21T16:15:01Z,PT4M18S,279699,5949,235
124,Economics,2020-08-21 22:08:53.694193,Was Karl Marx right? | The Economist,TMmDebW_OBI,2018-05-04T16:19:23Z,PT3M23S,920306,19358,6975
125,Economics,2020-08-21 22:08:53.694199,Black Market Economics - What Drives the Underground Economy?,wDzZD_YF_Wk,2020-07-23T13:24:41Z,PT16M28S,248643,10969,154
126,Economics,2020-08-21 22:08:53.694210,EPISODE 2 - Leakage and injection | Stock and flow | Macro economics | Class 12 Board exam |,yHIptbn3vEA,2020-06-11T11:30:13Z,PT14M14S,32691,2667,65
127,Economics,2020-08-21 22:08:53.694217,CBSE: The Story of Village Palampur - L 1 | Economics | Unacademy Class 9 and 10 | Deepakshi Ma&#39;am,rxVVHZ781Ko,2020-06-05T13:30:12Z,PT30M47S,54379,1790,147
128,Economics,2020-08-21 22:08:53.694223,The Economics Of The Art Market: Why This Painting Isn&#39;t Worth $450 Million,V5sOuET8UWA,2020-05-31T17:35:37Z,PT17M38S,263844,10382,222
129,Economics,2020-08-21 22:08:53.694229,"Economics online class for Delhi government school students, Aug 18, 2020, 10:00 AM",ISX7eKJkrQU,2020-08-18T05:21:08Z,PT47M16S,54447,1825,117
130,Economics,2020-08-21 22:08:53.694235,The Biggest Wealth Transfer in History is Upon Us - Here is What it Means,iNlBizfi-jM,2020-08-06T12:55:59Z,PT14M45S,562915,15481,417
131,Economics,2020-08-21 22:08:53.694242,Alphabet Economics: Why the Old Rules of Recoveries May Not Apply | WSJ,x-EVeDdH00A,2020-07-13T16:00:18Z,PT6M37S,91555,1833,79
132,Economics,2020-08-21 22:08:53.694247,Introducing Economics: Basic Concepts,gsa92tiWZxQ,2011-11-20T18:25:23Z,PT14M55S,267507,1760,68
133,Economics,2020-08-21 22:08:53.694253,How to prepare for the next global recession | The Economist,rD7KNVzkLPw,2018-10-20T12:19:45Z,PT3M18S,2018442,19684,2587
134,Economics,2020-08-21 22:08:53.694259,Modern Monetary Theory: How it Could Answer All Of Our Economic Problems,N8HOWh8HPTo,2020-04-02T14:10:43Z,PT18M34S,509868,16597,1023
135,Economics,2020-08-21 22:08:53.694265,6 Biggest Lies About Majoring in Economics,_qUbSBog_rw,2020-02-04T13:49:02Z,PT10M56S,59815,2186,46
136,Economics,2020-08-21 22:08:53.694272,Supply and Demand: Crash Course Economics #4,g9aDizJpd_s,2015-08-14T13:44:24Z,PT10M22S,2234970,25436,913
137,Economics,2020-08-21 22:08:53.694277,"Five year plans in India, goals and objectives | Indian economic development",nn1t7VggM0I,2020-01-06T05:58:25Z,PT15M43S,109545,5062,84
138,Economics,2020-08-21 22:08:53.694283,The Bitter Economics of MLM,inPcztqj9RE,2019-09-19T09:13:34Z,PT12M28S,380329,9842,299
139,Economics,2020-08-21 22:08:53.694289,Topic 1.3 - Economic Systems,sHkviUk_47k,2017-03-10T18:36:39Z,PT9M42S,99789,766,82
140,Economics,2020-08-21 22:08:53.694295,How covid-19 could change the financial world order | The Economist,VfKfSUqn_GY,2020-05-12T14:01:55Z,PT9M58S,1701348,28827,3636
141,Economics,2020-08-21 22:08:53.694300,Economic Lessons from Past Pandemics,F-IlpRl7EWw,2020-04-08T21:17:05Z,PT10M40S,127262,5007,98
142,Economics,2020-08-21 22:08:53.694306,Organisation of Production | The Story of Village Palampur | Economics | Class 9,ELBFibhv0Vg,2020-02-24T11:16:41Z,PT10M37S,155377,5300,138
143,Economics,2020-08-21 22:08:53.694312,Introduction to Economics | Marginal Revolution University (MRU),g9uUIUqhrSQ,2015-01-04T12:50:38Z,PT3M32S,1215979,3511,529
144,Economics,2020-08-21 22:08:53.694318,Basic concepts of macroeconomics | Economics |  class 12,DNbe7sCG5SM,2020-03-26T14:30:00Z,PT9M46S,172918,9607,103
145,Economics,2020-08-21 22:08:53.694324,Covid-19: how it will change the world | The Economist,XsArdIXgRTU,2020-05-08T15:00:18Z,PT12M58S,593630,7013,473
146,Economics,2020-08-21 22:08:53.694330,Historical Change in Economic Sectors | Sectors Of The Indian Economy | Economics | Class 10th,eAakk8Jh4qk,2019-08-01T11:47:15Z,PT6M38S,48544,1638,38
